1621898,SALUS HOME HEALTH,"1221 Abrams Rd, Ste 345",TX,Richardson,75081,Dallas-Fort Worth-Arlington,972 238 7108,a@a.com,Not Using
1619962,Medsource Health Care System LLC,1350 E ARAPAHO ROAD,TX,Richardson,75081,Dallas-Fort Worth-Arlington,972 572 9783,,Not Using
1621321,Amcare Pro Home Health,"1202, E Arapaho Rd Ste 147 ",TX,Richardson,75081,Dallas-Fort Worth-Arlington,214 987 2100,.,Not Using
1619523,Brema Healthcare Inc,401 S SHERMAN ST,TX,Richardson,75081,Dallas-Fort Worth-Arlington,214 339 9466,bremahealthcare@yahoo.com,Order360 Lite
1618432,CENTURY HOME HEALTH CARE,1601 Rainbow Drive,TX,Richardson,75081,Dallas-Fort Worth-Arlington,972 235 6700,chioma1212@yahoo.com,Order360 Lite
1646577,"DYNAMIX ADULT DAY CARE SERVICES, LLC. DBA ACUTE",101 W RENNER RD STE 280 ,TX ,RICHARDSON,75082,Dallas-Fort Worth-Arlington,888-462-4003,a@a.com,Not Using
1645151,Beacon Harbor Healthcare and Rehabilitation,"6700 Heritage Pkwy,",TX ,Rockwall,75087,Dallas-Fort Worth-Arlington,(972) 412-4000,a@a.com,Not Using
1641506,Legacy Healthcare Rockwall,"963 West Yellow Jacket Lane #323 , ",TX ,Rockwall,75087,Dallas-Fort Worth-Arlington,972-722-7925,lhs-853@legacyinc.com,Not Using
1619932,Imanuel Health Services, 10717 Spyglass Hill ,TX,,75089,Dallas-Fort Worth-Arlington,214 663 3175,,Not Using
1623119,Traditions Home Healthcare,5045 LORIMAR DR STE 230,TX,Plano,75093,Dallas-Fort Worth-Arlington,972 378 7902,.,Not Using
1619468,NYS Home Health LLC,"5068 W. Plano Parkway, Suite 113",TX ,Plano,75093,Dallas-Fort Worth-Arlington,972 934 7060,,Not Using
1620298,"Grace Home Health,Inc.",5045 Lorimar Dr #260 ,Tx ,Plano ,75093,Dallas-Fort Worth-Arlington,469 326 1700,,Not Using
1618653,At Home Healthcare Canton,2201 N. Trade Days Blvd,TX,Canton,75103,Dallas-Fort Worth-Arlington,903 567 2454,,Not Using
1618488,Guardian Healthwise  Corsicana– An Amedisys company  ,301 Hospital Dr. Ste 195,TX,Corsicana,75110,Dallas-Fort Worth-Arlington,903 874 4777,a@a.com,Freemium
1621882,Kindred At Home-Corsicana,639 N 13TH STREET,TX,Corsicana,75110,Dallas-Fort Worth-Arlington,903 874 9147,a@a.com,Freemium
1618543,Home Care Network(HCN),1700 N Hampton Rd Ste A,TX,Desoto,75115,Dallas-Fort Worth-Arlington,972-437-8974,,Not Using
1619299,"New Vision Home Health Services,Inc",1701 N hampton Rd. Ste C,TX,Desoto,75115,Dallas-Fort Worth-Arlington,972 227 3000,,Not Using
1645740,LS Healthcare Services LLC,632 Magnolia Trail,Texas,Desoto,75115,Dallas-Fort Worth-Arlington,214-970-2881,info@lshealthcareservices.com,Not Using
1628719,AccentCare-Desoto,911 York Dr Ste 203 ,TX,DeSoto,75115,Dallas-Fort Worth-Arlington,2143077300,staceywilson@txhha.com,Not Using
1619257,DUN - Enhabit DUNCANVILLE,515 Cedar Ridge Rd. Suite 8,TX,Duncanville,75116,Dallas-Fort Worth-Arlington,214 920 2466,,Not Using
1644097,"Magnet Specialty Nurses, PLLC","407 N Cedar Ridge, Ste. 342 ",TX,Duncanville,75116,Dallas-Fort Worth-Arlington,469 850 0093 ,a@a.com,Not Using
1621817,Family First Hospice Inc - Ennis,109 SW MAIN ST,TX,Ennis,75119,Dallas-Fort Worth-Arlington,972 878 2273,.,Not Using
1619879,Alpine Plus Home Health Care Services,16055 Prairie Meadow,TX,Richardson,75126,Dallas-Fort Worth-Arlington,214 440 1004,.,Not Using
1623072,Cedar Lake Home Health-Malakoff,104 S TERRY ST ,TX,Malakoff,75148,Dallas-Fort Worth-Arlington,903 489 2043,.,Not Using
1607791,"Ebenezer Home Health Care,  Mesquite",1515 E. Kearney St. Ste. 100,TX,Mesquite,75149,Dallas-Fort Worth-Arlington,972 289 9400,,Not Using
1619235,Anointed Home Health Care-Mesquite ,2414 E. US HWY 80 STE 120,TX,Mesquite,75149,Dallas-Fort Worth-Arlington,972 329 1777,a@a.com,Not Using
1619223,Angel Home Healthcare Services,208 W. Kearney St. Suite 101,TX,Mesquite,75149,Dallas-Fort Worth-Arlington,972 346 6502,.,Not Using
1619700,Agape Home Healthcare,18770 LBJ Freeway STE 100 ,TX,Mesquite,75150,Dallas-Fort Worth-Arlington,972 681 8420,a@a.com,Order360 Lite
1621049,Espree Health Services,3939 US HWY 80 E Ste 239 A ,Texas ,Mesquite,75150,Dallas-Fort Worth-Arlington,972 394 0205,espreehealthservices@gmail.com,Not Using
1607780,"Dependable Home Care,  Mesquite.",2111 N. Beltline Road Ste. 2,TX,Mesquite,75150,Dallas-Fort Worth-Arlington,214 221 7900,,Not Using
1618690,Crystal Care Home Health - Mesquite,1675 Republic Pkwy #200,TX,-,75150,Dallas-Fort Worth-Arlington,972-203-2121,crystalcarehha@gmail.com,Not Using
1619891,New Horizon Home Health,3939 E. US Highway Ste 306,TX,Dallas,75150,Dallas-Fort Worth-Arlington,214 221 8585,.,Order360 Lite
1619580,Senai Home Health,18601 LBJ FWY STE 230,TX,Mesquite,75150,Dallas-Fort Worth-Arlington,214 587 1000,senaihomecare@yahoo.com,Order360 Lite
1619040,"Peculiar Care Home Health Services, Inc.",3939 U.S Hwy 80 Suite 470A,TX,Mesquite,75150,Dallas-Fort Worth-Arlington,214 321 7200,,Freemium
1618459,Family Care of Texas Waxahachie,"1011 North Highway 77, Suite 107",TX,Waxahachie,75165,Dallas-Fort Worth-Arlington,9726268657,,Not Using
1619849,Clover Health LLC,"1004 Cavern Drive , ",TX,Mesquite,75181,Dallas-Fort Worth-Arlington,972 222 2903,,Order360 Lite
1620135,"Allied Home Health Care Services, Inc.",339 Redhill Rd,TX,Carrollton,75182,Dallas-Fort Worth-Arlington,972 620 2006,info@alliedhhc.org,Order360 Lite
1619823,Provista Healthcare,4849 Greenville Ave Ste 1124,TX,Dallas,75206,Dallas-Fort Worth-Arlington,214 965 0431,,Freemium
1646673,"TRC HOME HEALTH SERVICES, LLC",4849 GREENVILLE AVE 1124 ,TX ,DALLAS ,75206,Dallas-Fort Worth-Arlington,214-965-0431,a@a.com,Not Using
1623866,"Comfort Care Hospice, LLC d/b/a Silverstone Hospice",4100 Harry Hines Blvd Ste 375 ,TX,Dallas,75219,Dallas-Fort Worth-Arlington,2149547285,abc@abc.com,Not Using
1642253,"Libbys Health Care Management, Inc",11500 N Stemmons freeway # 180 ,TX,Dallas,75229,Dallas-Fort Worth-Arlington,469-372-1487,wellnesshhc2021@gmail.com,Not Using
1618774,DLS - Enhabit OF GREATER DALLAS,10300 N. Central Expressway suite 355,TX,Dallas,75231,Dallas-Fort Worth-Arlington,214 503 7700,,Freemium
1629962,Amatus Health Care,"2010 Valley View Lane, Ste 200",TX,Dallas,75234,Dallas-Fort Worth-Arlington,972-249-4999 ,a@a.com,Order360 Lite
1607774,"Jcare Home Health Agency LLC, Grand Prairie.  ",12100 Ford Rd suite 138,TX, Farmers Branch ,75234,Dallas-Fort Worth-Arlington,972 264 2737,jcarehomehealth@gmail.com,Not Using
1643629,Oracle Home Health,10945 ESTATE LN,TX,Dallas,75238,Dallas-Fort Worth-Arlington,214-334-2209,a@a.com,Not Using
1621055,The Home Health Team,8330 LBJ FRWY suite B-1055,TX,Dallas,75238,Dallas-Fort Worth-Arlington,214 613 0400,.,Freemium
1619928,Cuddle Me Home Care,Estate Lane Suite 190 ,TX,Dallas,75238,Dallas-Fort Worth-Arlington,972 226 1015,,Not Using
1619889,Cordial Care Home Health Services.Inc,10935 Estate Lane STE. 182,TX,Dallas,75238,Dallas-Fort Worth-Arlington,972 456 9901,cordialcare@yahoo.com,Order360 Lite
1618315,"Eminent Home Healthcare LLC, Dallas","10864 Audelia Rd, Suite 100 ",TX,Dallas,75238,Dallas-Fort Worth-Arlington,214 660 4404,,Freemium
1622192,DFW Home Health - Dallas,"13140 Coit Rd, Ste 450",TX,Dallas,75240,Dallas-Fort Worth-Arlington,214 891 8700,.,Freemium
1620236,"VCM HEALTHCARE, LLC","13601 Preston Rd, Ste W548",TX,Dallas,75240,Dallas-Fort Worth-Arlington,469-491-0638,vcmhealthcarellc@gmail.com,Not Using
1619460,Home Care Providers of Texas - Dallas,5339 Alpha Rd Suite 200 ,TX ,Dallas,75240,Dallas-Fort Worth-Arlington,972 735 0801,a@a.com,Freemium
1619552,"UNN Home Health Services,LLC",9550 SKILLMAN STREET SUITE 314,TX,Dallas,75243,Dallas-Fort Worth-Arlington,214 342 6100,,Freemium
1619632,"Divine Edge Health Services,LLC","8330 LBJ FREEWAY, SUITE 315",TX,Dallas,75243,Dallas-Fort Worth-Arlington,214 493 3118,health@divineedgeservices.com,Freemium
1622511,"Direct Home Health Services, Inc.-Mesquite",9319 LBJ Freeway,TX,DALLAS,75243,Dallas-Fort Worth-Arlington,4695563700,a@a.com,Freemium
1622602,Credence Home Health Services Inc-Richardson,"9319 LBJ Freeway,  Suite 203",TX,Dallas,75243,Dallas-Fort Worth-Arlington,972 994 9200,credencehomehealth@sbcglobal.net,Not Using
1619926,"Goodwin Home Healthcare Services,Inc.",9550 Forest Lane Ste229 ,TX ,Dallas ,75243,Dallas-Fort Worth-Arlington,214 342 1119,,Freemium
1649346,FOREFRONT LIVING Dba PRESBYTERIAN VILLAGE NORTH SPECIAL CARE CENTER ,"8600 SKYLINE DR , ",TX,Dallas,75243,Dallas-Fort Worth-Arlington,214-355-9000,a@a.com,Not Using
1618306,"Aquinai Home Healthcare Inc, Frisco ",8330 LBJ Freeway Ste. 475,TX,Dallas,75243,Dallas-Fort Worth-Arlington,214 792 9761,,Freemium
1618307,Divine Home Health Care,4230  LBJ Freeway ,TX,Dallas,75244,Dallas-Fort Worth-Arlington,972 242 6930,,Freemium
1619819,"CareWorks Home Health Services, Inc.","13612 Midway Road, Suite 103 , ",TX,Dallas,75244,Dallas-Fort Worth-Arlington,972 991 9966,,Freemium
1619066,New Heights Home Health - Arlington,1341 W Mockingbird Ln Suite 500W,TX,Dallas,75247,Dallas-Fort Worth-Arlington,214 631 2232,,Freemium
1630556,TREASURE LIFE HEALTH CARE SERVICES INC,8111 lbj freeway #1340 ,TX,Dallas,75251,Dallas-Fort Worth-Arlington,2144846084,treasurelifeserv@gmail.com,Order360 Lite
1637331,"Acceptance Home Health, LLC",8131 LYNDON B JOHNSON FWY STE 750,TX,Dallas,75251,Dallas-Fort Worth-Arlington,214-257-8585,contact@acceptancehh.com,Order360 Lite
1620002,AAA Home Healthcare Inc.,"17330 Preston Road, STE 150A",TX,Dallas,75252,Dallas-Fort Worth-Arlington,(866) 929-7587,a@a.com,Order360 Lite
1625185,Amity Health Care Services,17290 Preston Rd. Ste 210E,TX,Dallas,75252,Dallas-Fort Worth-Arlington,972-931-5400,info@amityhcs.com,Freemium
1620816,Chosen Home Health services Inc.,17290 Preston Rd . ,,,75252,Dallas-Fort Worth-Arlington,972 590 0237,.,Not Using
1618808,Wkm Healthcare Inc,"18383 Preston Rd STE426-C,",TX,Dallas,75252,Dallas-Fort Worth-Arlington,972 240 8600,ordermanagement@avatarhealthcare.com,Order360 Lite
1619512,Starcrest Healthcare Services,17330 Preston Road,Texas ,Dallas ,75252,Dallas-Fort Worth-Arlington,972 735 8736,starcrest@starcresthealth.com,Not Using
1618303,Guardian Angels At Home Care Inc,"18383 Preston Rd STE426-B,",TX,Dallas,75252,Dallas-Fort Worth-Arlington,972-247-8203 ,ordermanagement@avatarhealthcare.com,Order360 Lite
1619890,Novel Home Health Agency-Dallas,7920 Beltline Rd. Suite 255 ,Texas ,Dallas,75254,Dallas-Fort Worth-Arlington,972 994 9395,,Freemium
1645035,Caring People,"7920 Belt Line  Rd STE 380 , ",TX ,Dallas,75254,Dallas-Fort Worth-Arlington,214-866-0085,a@a.com,Not Using
1624346,My Centric Home Health,3900 Joe Ramsey Blvd,TX,Greenville,75401,Dallas-Fort Worth-Arlington,9034053055,Stephanie.Lyon@mycentrichealth.com,Order360 Lite
1623384,HEALING TOUCH HOMECARE,2304 JOE RAMSEY BLVD E  ,TX,Greenville,75401,Dallas-Fort Worth-Arlington,9034558191,abc@abc.com,Not Using
1624880,Enhabit - GREENVILLE,"8317 Wesley St, ",TX,Greenville,75402,Dallas-Fort Worth-Arlington,903-259-6817,,Not Using
1619815,Elara Caring - Greenville,"8110 Wesley St., Suite 120,",TX,Greenville,75402,Dallas-Fort Worth-Arlington,903 454 3710,a@a.com,Not Using
1620413,Purity Home Health Care,301 W Sam Rayburn Dr Ste A,TX,Bonham,75418,Dallas-Fort Worth-Arlington,9035837040,.,Order360 Lite
1619927,Home Health Associates Llc,"2104 Monroe street Ste C , ",TX ,Commerce,75428,Dallas-Fort Worth-Arlington,903 886 0613,,Not Using
1647048,Vista Physical Therapy,"3059 Champions Way, Suite 400 ",TX ,Melissa,75454,Dallas-Fort Worth-Arlington,469-885-8671,a@a.com,Not Using
1640648,"DIAMOND HEART HEALTHCARE, INC",7700 CRESSWELL DR,TX,ARLINGTON,76001,Dallas-Fort Worth-Arlington,8178813135,diamondhearthc@yahoo.com,Not Using
1618688,Elara Caring - Arlington,2261 Brookhollow Plaza Dr. Ste 106,TX,Arlington,76006,Dallas-Fort Worth-Arlington,817 469 8340,a@a.com,Not Using
1624923,Enhabit - ARLINGTON,2000 E. Lamar Blvd. Ste. 155 ,TX,Arlington,76006,Dallas-Fort Worth-Arlington,214-327-1700,,Not Using
1625113,Enhabit OF DFW (ARL),"2000 E. LAMAR BLVD, SUITE 155         ",TX ,ARLINGTON,76006,Dallas-Fort Worth-Arlington,(214) 327-1700,,Not Using
1619209,Apple Soft Home Care Services LLC,1201 N Watson Rd Ste 200 ,TX,Arlington,76006,Dallas-Fort Worth-Arlington,817 695 5893,,Not Using
1620588,Brookdale Home Health DFW,"2415 Avenue J Suite 112 , ",TX,Arlington,76006,Dallas-Fort Worth-Arlington,817 916 2101,,Not Using
1618390,Abundant Home Health,"2233 Ave J, Suite 101",TX,Arlington,76006,Dallas-Fort Worth-Arlington,817 633 3152,,Not Using
1621905,Mission Care Home Health Services,1201 N Watson Rd Ste 154 ,TX,Arlington,76006,Dallas-Fort Worth-Arlington,214 785 2491,.,Not Using
1618427,"Alfred Healthcare Services, INC.",1601 E. Lamar Blvd STE 117,TX,Arlington,76011,Dallas-Fort Worth-Arlington,817 548 8500,a@a.com,Order360 Lite
1623326,Available Home Care Inc,"1601 East Lamar Blvd, Suite 211",TX,Arlington,76011,Dallas-Fort Worth-Arlington,817 457 3200,a@a.com,Order360 Lite
1619988,"Allstar Healthcare, Inc",1100 W PIONEER PKWY ,TX,Arlington,76013,Dallas-Fort Worth-Arlington,817 461 3341,,Not Using
1640865,Allstar Hospice,1032 W Pioneer Pkwy,TX,Arlington,76013,Dallas-Fort Worth-Arlington,817-794-0048,a.price@allstarhospice.com,Not Using
1641498,Holistat LLC,"3610 West Pioneer Parkway Suite 101 ,",TX,Pantego,76013,Dallas-Fort Worth-Arlington,(682) 200-7472,admin@holistathomehealth.com,Order360 Lite
1618599,Tender Heart Home Health ,3210 West Park Row Drive ,TX,Arlington,76013,Dallas-Fort Worth-Arlington,817 265 0066,,Not Using
1627403,Texas Home Health Services-Arlington,"700 Highlander Blvd, Suite 205 , ",TX,Arlington,76015,Dallas-Fort Worth-Arlington,(817) 796-7160,a@a.com,Not Using
1620523,Arbor Trinity Home Health,700 Highlander blvd ste 410,TX,Arlington,76015,Dallas-Fort Worth-Arlington,214 872 2733,abc.abc@gmail.com,Not Using
1618388,DFW HOME HEALTH ARLINGTON,700 Highlander Blvd. Ste. 160,TX,Arlington,76015,Dallas-Fort Worth-Arlington,8176332273,rjordan@hcrhomehealth.com,Not Using
1643599,EmpowerMe Arlington ,"2500, woodside drive,  , ",TX  ,Arlington,76016,Dallas-Fort Worth-Arlington, 682-273-4598,a@a.com,Not Using
1618791,All Care Professional Home Health Inc.,"4275 LITTLE RD, STE 106",TX,-,76016,Dallas-Fort Worth-Arlington,817 457 2688,,Not Using
1619636,Classic Home Care,5800 Interstate 20 W. 110,TX,Arlington,76017,Dallas-Fort Worth-Arlington,817 561 9990,,Not Using
1620064,Hygia Healthcare,"4204 SW Green Oaks Blvd, 120",TX,,76017,Dallas-Fort Worth-Arlington,8174787600,,Not Using
1620052,Sunrise Home Health Service - Bedford - TX,"2117 Central Dr., Suite 104 , ",TX ,Bedford,76021,Dallas-Fort Worth-Arlington,817 283 2100,jayleen.harvey@sunrisehomehealth.com,Order360 Lite
1643829,Select Rehabilitation Bedford,"2308 Highway 121 , ",TX,Bedford,76021,Dallas-Fort Worth-Arlington,2148467215,heartis.mid.cities@selectrehab.com,Not Using
1643712,1st Gentle Care Home Health LLC ,"1901 Central Drive, Ste 300",TX,Bedford,76021,Dallas-Fort Worth-Arlington,214-905-1414,1stgentlecare@gmail.com,Not Using
1619255,BUR - Enhabit BURLESON,621 SW Johnson Ave ,TX,Burleson,76028,Dallas-Fort Worth-Arlington,817 426 3165,,Not Using
1637164,Restoring Function Home Health Care LLC,305 W Hidden Creek Pkwy,TX,Burleson,76028,Dallas-Fort Worth-Arlington,8175004159,jessica@restoringfunction.com,Order360 Lite
1618699,CLE - Enhabit OF NORTH CENTRAL TX,605 NORTH NOLAN RIVER ROAD,TX,CLEBURNE,76033,Dallas-Fort Worth-Arlington,,,Not Using
1619224,Professional Home Health Care  Euless,345 Westpark Way ,TX,Euless,76040,Dallas-Fort Worth-Arlington,817 268 0010,a@a.com,Not Using
1619076,Kindred at Home-Grapevine,2560 SW Grapevine Pkwy Suite 120 ,TX,Grapevine,76051,Dallas-Fort Worth-Arlington,8175148284,a@a.com,Not Using
1644880,Legacy Healthcare Services Mansfield,2500 N. Walnut Creek Dr. ,TX,Mansfield,76063,Dallas-Fort Worth-Arlington,682-400-8122,a@a.com,Not Using
1623905,"NEXSTEP HOME HEALTH CARE, LLC",101 West Dallas St.,TX,Mansfield,76063,Dallas-Fort Worth-Arlington,817-225-6555,mark@nexstephomehealth.net,Not Using
1641959,AlevCare Hospice,"315 S Main St  , ",TX,Mansfield,76063,Dallas-Fort Worth-Arlington,469-630-2538,janie.wolfe@alevcare.com,Not Using
1641502,Angels Care Home Health,1510 Santa Fe Dr. ,TX,Weatherford,76086,Dallas-Fort Worth-Arlington, 817-807-0224,Karyle.edgar@angmarcompanies.com,Not Using
1645641,Branch Healthcare,"542 Silicon Dr, Ste 100,",TX,Southlake,76092,Dallas-Fort Worth-Arlington,817-984-3790,a@a.com,Not Using
1619253,SOU - Enhabit SOUTHLAKE ,2815 Exchange Blvd Ste 400 ,TX,Southlake,76092,Dallas-Fort Worth-Arlington,817 329 2155,,Not Using
1621029,TRIO HOME CARE/JET HEALTH,"2214 Emery St Ste 420, ",TX,Denton,76201,Dallas-Fort Worth-Arlington,940 381 2288,a@a.com,Not Using
1625950,First Choice Home Health in Denton,2800 Shoreline Drive,TX,Select,76210,Dallas-Fort Worth-Arlington,940-387-4594,Kerry.platt@lhcgroup.com,Not Using
1638760,DFW Home Health Denton In partnership with Texas Health Resources,1205 Bent Oaks Court Suite 100 ,TX ,Denton ,76210,Dallas-Fort Worth-Arlington,940-387-4594 ,a@a.com,Not Using
1619254,DTN - Enhabit DENTON,4851 S. I-35E  suite C-104,TX,Denton,76210,Dallas-Fort Worth-Arlington,940 382 2840,,Not Using
1628077,ANJI HOME HEALTH AGENCY INC ,2700 LOON LAKE ROAD,,,76210,Dallas-Fort Worth-Arlington,940-535-6036,anjihh@hotmail.com,Not Using
1618375,Angels Care Home Health Decatur,106 S. Washburn Street ,TX,Decatur,76234,Dallas-Fort Worth-Arlington,940 627 6888,,Not Using
1625238,SOLARIS HOSPICE INC,2250 S FM 51 SUITE 400 DECATUR TX 2250 S FM 51 SUITE 400 ,TX,-,76234,Dallas-Fort Worth-Arlington,940-627-1011,kblack@solarisfamily.com,Not Using
1618428,Angels Care Home Health Gainesville,106 W Main Street,TX,Gainesville,76240,Dallas-Fort Worth-Arlington,940 665 0944,,Freemium
1619722,Enhabit - GAINESVILLE TX,301 West Broadway Street  ,TX,Gainesville,76240,Dallas-Fort Worth-Arlington,940 612 1225,a@a.com,Freemium
1620353,Absolutely Angels Inc,770 S Hwy 377 Ste 208,TX,Pilot Point,76258,Dallas-Fort Worth-Arlington,940 686 0324,,Not Using
1622274,Elara Caring - Bridgeport,"1411 Chico Hwy,",TX,Bridgeport,76426,Dallas-Fort Worth-Arlington,940 683 6370,.a@a.com,Not Using
1620532,Carter Healthcare Del Rio,304 Margaret Lane,Texas,Del Rio,78840,Del Rio Micropolitan Statistical Area,830 778 5566,,Freemium
1618760,DNO - Enhabit,"9351 Grant Street , Suite 275",CO,Thornton ,80229,Denver-Aurora-Lakewood,(303) 586-9112,a@a.com,Not Using
1637330,TMC Home Health-Durant,"372 Bryan Drive Suite 110, ",OK,Durant,74701,Durant Micropolitan Statistical Area,580-920-1784,Anita.Dean@thcs.org,Order360 Lite
1619780,Maverick Home Health Agency,2483 Second St. Suite D ,TX,Eagle Pass,78852,Eagle Pass Micropolitan Statistical Area,830 773 5330,.,Freemium
1623402,St Isabel Home Health Inc,"2149 Del Rio HWY, Suite#102 ",TX,Eagle Pass,78852,Eagle Pass Micropolitan Statistical Area,830-776-5602,abc@abc.com,Not Using
1621331,La Familia Health Inc.,2720 E Yandell Dr Ste 106,TX ,El Paso,79903,El Paso,915-217-6505 ,a@a.com,Not Using
1618498,Guardian Healthcare Fort Worth,2501 Parkview Dr. STE 400,TX,Fort Worth,76102,Fort Worth-Arlington,817 882 8200,,Freemium
1618856,Renew Home Health-Fort worth,1021 Washington Ave,TX,-,76104,Fort Worth-Arlington,817 921 6400,a@a.com,Not Using
1618701,FTW - Enhabit OF NORTH CENTRAL TX.,901 WEST ROSEDALE STREET # 250,TX,Fort Worth,76104,Fort Worth-Arlington,817 737 4300,,Freemium
1619654,DFW Home Health - Fort Worth,3909 Hulen STE 300 ,TX ,Fort Worth,76107,Fort Worth-Arlington,817 529 7555,bridget.carter@lhcgroup.com,Freemium
1643706,Community Healthcare of Texas,6100 Western Place Suite 500 ,TX ,Ft. Worth,76107,Fort Worth-Arlington,817-870-2795,a@a.com,Not Using
1622948,Community Hospice of Texas,"6100 Western Pl #105, ",TX,,76107,Fort Worth-Arlington,817 989 3266,.,Not Using
1618446,Reliant at Home formerly Bridgeway Health Services Inc - Fort.Worth,3880 Hulen St Suite 670,TX,Fort Worth,76107,Fort Worth-Arlington,817-332-0400,a@a.com,Freemium
1619716,Klarus Home Care Fort Worth,4100 International Plaza Suite 750 Overton Centre Tower II,TX,Fort Worth,76109,Fort Worth-Arlington,817 349 9050,a@a.com,Freemium
1643443,"American Outcomes Management, LP",6310 Southwest Blvd. Suite 204,TX,Fort Worth,76109,Fort Worth-Arlington,800-556-4246,a@a.com,Not Using
1618411,Universal Health Services Parent,1208 Country Club Lane ,TX,Fort Worth,76112,Fort Worth-Arlington,817 451 1404,a@a.com,Order360 Lite
1646068,Homecare Dimensions-DFW,"7461 Airport Freeway, ",TX ,Richland Hills,76118,Fort Worth-Arlington,817-918-2384,a@a.com,Not Using
1618841,Interim Health Care Fort Worth,"6815 Manhattan Blvd, Suite 205 ",TX,Fort Worth,76120,Fort Worth-Arlington,817 847 6300,a@a.com,Freemium
1620067,His Grace Home Health,9013 Friendswood Dr.,TX,Fort Worth,76123,Fort Worth-Arlington,817 783 4004,,Freemium
1644303,Legacy Healthcare Services Vantage At Ci - Fort Worth,6251 Overton Ridge Blvd ,TX ,Fort Worth,76132,Fort Worth-Arlington,817-945-1586,a@a.com,Not Using
1622725,Thunder Home Health Services,"5508 Shady Springs Trail, ",TX,Fort Worth,76179,Fort Worth-Arlington,469 735 0194,thunderhhs@yahoo.com,Not Using
1642049,Trinity Home and Health Care,"8716 Ice House Dr, ",,,76180,Fort Worth-Arlington,817-500-4567,info@trinityhomeandhealth.com,Not Using
1623249,"Freedom Hospice, Llc","9001 Airport Freeway, Suite 570",TX,,76180,Fort Worth-Arlington,817 265 0151,.,Not Using
1622750,Aviator Home Health,9500 RAY WHITE RD STE 200,TX,Fort Worth,76244,Fort Worth-Arlington,972 548 2163,a@a.com,Not Using
1619106,Aspira Home Health,1108 Wishing Tree lane ,TX,Keller ,76248,Fort Worth-Arlington,817 431 8528,grace.njie@aspirahomehealth.com,Not Using
1620831,"Medicall Home Health Services LLC,",320 Cheyenne Trl ,TX,Keller,76248,Fort Worth-Arlington,817 3801735,,Not Using
1622219,Hope Home Care Inc-Keller,703 BRIAR MEADOW CT,TX ,Keller,76248,Fort Worth-Arlington,817 498 3403,a@a.com,Not Using
1623117,"ALL ABOUT HOME CARE, INC",427 W 20TH ST STE. 601,TX,Houston,77008,Houston–The Woodlands–Sugar Land,713 802 1211,abc@gmail.com,Order360 Lite
1620683,"Gaspy Home Healthcare,Inc","1919 N Loop W,Suite 400 ",TX,Houston,77008,Houston–The Woodlands–Sugar Land,713 742 0615,a@a.com,Freemium
1623006,St Francis Health Care Services Inc-Houston,"9888 Bissonnet Suite #370 , ",TX,Houston,77036,Houston–The Woodlands–Sugar Land,713 271 2200,a@a.com,Not Using
1642212,"Varco Home Health, LLC Houston",9898 Bissonnet St. Suite: 364 ,Tx,Houston,77036,Houston–The Woodlands–Sugar Land,713-581-9198,mary@varcohealthcare.com,Not Using
1640468,Advanced Home Health Services - Houston,8800 Jameel Rd,TX,Houston,77040,Houston–The Woodlands–Sugar Land,713-426-0313,mreed@advancedhhs.com,Freemium
1621927,"United America Home Health Services, Inc","3721 Briarpark Dr Suite 155 Houston, TX",TX ,Houston,77042,Houston–The Woodlands–Sugar Land,713 975 1310,abc@unitedamericahomehealthservices.com,Freemium
1620763,Brookdale Home Health-Houston,12606 West Houston Center Blvd,TX,Houston,77056,Houston–The Woodlands–Sugar Land,713 623 0291,a@a.com,Freemium
1621567,A Better Homecare,"6250 westpark suite 211 , ",TX ,Houston,77057,Houston–The Woodlands–Sugar Land,713 401 9423,.,Freemium
1621450,Extracare Home Health Services,"3724 Fm 1960 West Suite #201 , ",TX,Houston,77068,Houston–The Woodlands–Sugar Land,832 484 8203,.,Not Using
1622917,Caring Professional Health Services Inc-Houston,8300 bissonnet suite 150,TX,Houston,77074,Houston–The Woodlands–Sugar Land,713 270 9304,a@a.com,Freemium
1621670,HTH  Holy Trinity Healthcare,"7322 Southwest Freeway  Suite 1860 , ",TX ,Houston,77074,Houston–The Woodlands–Sugar Land,713 333 3660,.,Not Using
1623037,APPLE HOME HEALTH CARE SYSTEMS INC,12000 RICHMOND AVE SUITE 333,TX,HOUSTON,77082,Houston–The Woodlands–Sugar Land,281 497 3045,.,Not Using
1622844,HST-Enhabit of Houston,15840 FM 529 Suite 302   ,TX,Houston,77095,Houston–The Woodlands–Sugar Land,281 861 6635,,Freemium
1642800,"Catalyst Health Services, Inc",1724 Richmond Ave. ,TX ,Houston ,77098,Houston–The Woodlands–Sugar Land,713-425-0010,a@a.com,Not Using
1618566,THERACARE HOME HEALTH - NORTH HOUSTON,2245 N LOOP 336 W STE G,TX,CONROE,77304,Houston–The Woodlands–Sugar Land,(936) 441-1530,a@a.com,Freemium
1620884,Elite Home Health-Tomball,425 HOLDERRIETH BLVD STE 211,TX,Tomball,77375,Houston–The Woodlands–Sugar Land,346-808-5669,a@a.com,Not Using
1623523,"PINARD HOME HEALTH, INC.",17819 STUEBNER AIRLINE RD  STE #F,TX,-,77379,Houston–The Woodlands–Sugar Land,281-205-7948,PEGGYPINARD58@YAHOO.COM,Not Using
